,time_id,road_id,segment,flow,speed,var_flow_8,var_speed_8,var_space_flow_8,var_space_speed_8,diff_flow_8,diff_speed_8,diff_kalman_flow,diff_kalman_speed,result_flow,is_crash
1226,1,4,111,159,7,55.3,2.8,361.3142857,1029.352381,4.25,-1.75,0.9218945,0.028297758,0,1
1227,1,4,212,165,55,142.7,11.8,925.2380952,44.97142857,22.25,-7,4.9761345,-3.56872938,0,0
1228,1,4,108,118,10,1786.7,8.7,1505.780952,19.68571429,41.5,6.5,6.6974513,-0.59593701,0,0
1229,1,4,109,215,59,58.7,57.2,697.552381,87.85714286,13.5,6.5,4.6600083,0.02771195,0,0
1230,1,3,224,89,24,37.3,2.2,276.9714286,46.40952381,4.25,2.25,3.07650772,0.18767296,0,0
1231,1,2,110,210,33,158.2,58.8,2571.877778,48.32222222,-22.25,-17,-6.2708391,0.41834704,0,1
1232,0,2,110,73,78,103.3,0,378.0666667,7.380952381,-0.5,0,0.49591825,0,0,0
1233,1,1,113,251,16,1498.8,3.2,1890.885714,638.4095238,83.25,2.75,50.5537966,0.42297706,0,1
1234,1,2,103,88,11,112.3,1,698.6952381,58.6952381,4.25,1.25,-0.43021932,0.00254944,0,0
1235,0,3,233,33,73,33.7,5.7,60.71111111,12.26666667,-4,-5.25,-1.58060534,-2.7996175,0,0
1236,1,4,132,146,77,207.5,2.2,562.9238095,396.9238095,5,1,2.1150157,-0.2082632,0,0
1237,1,4,111,188,67,142.2,3.7,704.6952381,11.55238095,1,-0.25,2.6523604,0.62451644,0,0
1238,0,3,233,74,66,13.2,1.7,82.45555556,36.72222222,6,-2.25,3.89882605,-1.76006476,0,0
1239,1,3,228,48,43,10.3,0.2,1077.695238,289.2095238,-1.75,-0.25,-2.44870829,2.92E-05,0,1
1240,1,2,114,114,19,901.7,57.2,1342.266667,301.9809524,-57.75,-16,-27.0124666,-4.8010407,-162.0747996,0
1241,1,2,110,226,53,68.8,9.7,3031.917582,7.302197802,2,-4,3.0646258,0.15733899,0,0
1242,1,4,205,108,72,176.3,1.5,897.4952381,154.2571429,9.25,-1.25,1.5622877,-1.1895231,0,0
1243,1,2,209,76,12,45.7,0.7,447.0285714,25.11428571,9,0.25,3.97654343,0.00152124,0,0
1244,1,3,228,53,46,557.8,248,1000.780952,223.4095238,-3.25,28.75,-9.51284337,3.07027262,0,1
1245,1,2,210,105,21,190.2,9.3,936.7428571,21.40952381,-9.75,1.75,-2.5761601,0.77221257,0,1
1246,0,3,234,56,62,28.7,19.7,79.25714286,14.74285714,-4.75,3.5,-4.87274924,1.52205025,0,0
1247,1,3,215,120,73,117.5,7.3,1422.409524,39.02857143,2.5,2,1.2841157,0.31817734,0,0
1248,1,1,210,194,38,5.3,14.8,1875.211111,42.54444444,4.5,5.5,3.8998874,0.62601109,0,0
1249,1,4,109,204,61,130.8,8,607.9714286,21.97142857,9.5,-2.5,0.5193035,0.51639085,0,0
1250,0,4,133,27,71,15.7,12.7,31.98095238,8.523809524,6.5,-4.75,3.37200376,0.31103198,0,0
1251,1,4,108,58,3,33.7,0.7,687.4285714,9.828571429,7.25,-1,2.76340878,-0.000171462,0,0
1252,1,4,112,170,68,594,6,390.5238095,1077.028571,50,-3.75,30.8942879,-2.84794306,0,0
1253,0,3,114,29,4,305.3,274,146.9888889,236.8888889,-17,-13.75,-11.25087096,0.338571232,-81.56881446,0
1254,1,4,132,161,72,148.7,5.5,592.552381,541.4095238,17.25,-2.5,13.1352896,-0.01408412,0,0
1255,1,2,218,160,36,613.3,148.7,1474.838095,162.8380952,18,-24.75,3.9135024,0.32218013,0,0
1256,1,3,125,79,62,56,3.7,1259.695238,142.5238095,-7.5,0.25,-3.1279797,-0.64889674,0,0
1257,1,4,108,152,26,648.7,4.7,1027.838095,9.238095238,-44,-2.25,-20.9515027,0.3929384,-122.4857081,0
1258,1,1,114,146,55,697.7,31.3,1006.352381,348.6666667,-28.5,0.75,-14.255877,0.80191018,0,0
1259,1,4,134,124,69,201.7,6.7,1448.971429,459.0952381,14.75,-4,4.1085977,-2.02845687,0,0
1260,1,4,126,192,34,87.3,108.7,222.2666667,380.2666667,12,16,3.5386803,0.40181327,0,1
1261,1,3,106,112,33,13.8,5.3,1075.6,15.98095238,6.75,4.25,1.4392816,-0.13263523,0,0
1262,1,1,116,197,48,32.7,0.8,566.4,18.45714286,-11.5,0.5,-5.220592,-1.00E-08,0,1
1263,0,2,109,172,78,519.2,2.8,971.4,1.923809524,35.25,-0.5,21.3368952,0.19085217,0,0
1264,1,4,110,160,63,427.5,12.7,894.6857143,531.4095238,20,-7.75,9.9982207,0.44278748,0,1
1265,1,4,132,111,77,100.2,2.8,368.1714286,625.4571429,-2.25,-0.5,1.454763,-0.20677139,0,0
1266,0,4,133,1,71,-1,-1,-1,-1,-1,-1,-0.005917884,0,0,0
1267,0,5,202,64,27,154.2,253.3,298.0666667,256.7809524,-15.25,-25.75,-29.33225624,-1.20775425,0,1
1268,1,1,109,91,12,60.7,3.5,344.8380952,94.4,-12.25,0,-5.02523256,-0.09372512,0,0
1269,1,1,116,140,66,770.7,65.7,873.1714286,98.26666667,-58.5,17.25,-31.5806167,-0.10400508,-66.98918694,1
1270,1,4,118,150,26,204.7,16.2,570.8857143,130.2666667,-10.25,5.25,-6.5619605,0.28249254,0,0
1271,0,2,107,118,79,91.5,1.5,269.6952381,39.55238095,17.5,2.5,5.6518503,-0.18744261,0,0
1272,1,3,229,129,46,18.8,3.5,1129.742857,18.54285714,5.5,2.5,3.9721479,1.099979,0,0
1273,1,4,133,200,27,148.3,13.3,1274.209524,473.7142857,8,3.25,1.9681452,0.00470573,0,0
1274,1,1,203,122,16,235.3,1.2,1093.409524,74.6,16.75,1,7.3622467,0.00404518,0,0
1275,1,2,117,174,61,160.2,3.3,1305,70.45714286,9.75,0.5,8.6882391,0.65495594,0,0
1276,1,4,206,172,45,301.3,148,1265.552381,122.2095238,10.75,-8.75,2.9068486,-0.26005398,0,1
1277,1,5,208,74,47,60.2,4.3,1088.742857,176.9714286,2.75,0.5,56.49735772,0.03230444,0,0
1278,1,3,228,45,43,10.3,0.5,1094.685714,297.4,-5.5,0,-5.60942452,0.00027583,0,1
1279,1,1,107,220,22,1546.3,22.3,1361.409524,39.98095238,51.75,0.5,13.9015632,-1.20585053,0,0
1280,1,4,112,118,76,34.8,2.8,539.4095238,1010.638095,10.5,2,6.0425844,1.4496596,0,0
1281,1,6,103,262,36,-1,-1,-1,-1,-1,-1,121.5832794,0.21649363,0,0
1282,1,4,111,144,17,1944.8,369.7,1457.52381,296.952381,-54.25,-29,-9.6185249,0.49009291,-81.47456386,1
1283,1,4,202,72,77,253.8,2.8,282.1,7.6,-0.75,-2,-0.92906765,-1.48916472,0,0
